title,bleu_short,bleu_marketing,bleu_technical,rouge_short,rouge_marketing,rouge_technical,cosine_short,cosine_marketing,cosine_technical,bleu_short_norm,rouge_short_norm,cosine_short_norm,bleu_marketing_norm,rouge_marketing_norm,cosine_marketing_norm,bleu_technical_norm,rouge_technical_norm,cosine_technical_norm,score_short,score_marketing,score_technical
JVC Mobile Arsenal CSAR650 6.5 Inch 2-Way Component 180W Speakers,0.02180253718661863,0.009549640806929922,0.017080309266813476,0.3333333333333333,0.125,0.29166666666666663,0.53698987,0.37786108,0.4554066,0.04896308824033065,0.48148148148148145,0.59806794,0.04320319071913455,0.24537037037037038,0.39825222,0.06607740369219484,0.46323529411764697,0.4950353,0.43164511207118483,0.2712694997532341,0.3798458198114998
"AUSDOM Dash Cam AD170 with 1080P FHD,G-Sensor, Loop-Cycle Recording,WDR",1.1754496127214125e-05,0.004950523675087751,0.0004033094692880851,0.08620689655172414,0.11004784688995214,0.10270270270270271,0.6745906,0.8231722,0.7391268,2.639768143363825e-05,0.12452107279693488,0.7450418,0.022396488288774285,0.21601984759879495,0.90287066,0.001560255273996303,0.1631160572337043,0.80227983,0.4036577614317717,0.5110394115017995,0.4423089931163966
"Celestron 12 x 50 UpClose, Weather Resistant Porro Prism Binocular with 5.2 Degree Angle of View, U.S.A.",0.013393298431309634,0.017990577328036217,0.009309632745951429,0.1414141414141414,0.144,0.16071428571428573,0.70789117,0.7353388,0.5772753,0.03007802474125722,0.20426487093153758,0.78061074,0.08139053176601749,0.2826666666666666,0.8033395,0.03601552826537744,0.25525210084033617,0.62700856,0.4488910940105907,0.4926840402850509,0.386321185936249
"PowerBridge HDMI-3-WH Pass-Thru Decora Insert with Triple HDMI (Each, White)",0.04940729790988524,0.03442731042769164,0.017607151821928627,0.38095238095238093,0.21848739495798317,0.1797752808988764,0.7879398,0.8204397,0.75322545,0.11095653072720205,0.5502645502645502,0.8661121,0.15575137205946707,0.4288826641767818,0.89977425,0.06811556281758085,0.28552544613350955,0.81754744,0.5983613267474193,0.5960456357432511,0.4971839725022074
Nextar MA323-2B 256 MB Digital MP3 Player with FM Radio (Blue),1.8055612752163199e-06,0.0023624452857464863,0.00029115062645642835,0.09651474530831099,0.12949640287769787,0.11139240506329114,0.841448,0.80701303,0.8536798,4.05484257566133e-06,0.13941018766756033,0.9232652,0.010687854790261825,0.25419664268585135,0.8845594,0.0011263541648497326,0.17691734921816826,0.9263308,0.4964861699949046,0.5085008208335668,0.5076763282581691
Soundcast OutCast Jr. 3.4 Wireless Speaker with iCast Transmitter - Each (White),0.002842775517931187,0.02279868524584964,0.015830435969763718,0.16666666666666666,0.14054054054054055,0.14285714285714282,0.62442756,0.6167048,0.677891,0.006384168380978399,0.24074074074074073,0.69146174,0.10314272198669398,0.2758758758758759,0.6689056,0.061242105857528685,0.22689075630252095,0.73596674,0.40751209824257273,0.4292074573689323,0.4400165865593758
Tunewriter II Vinyl/tape To CD,0.033544861725737264,0.02776543986883688,0.01254451219343736,0.23333333333333334,0.16363636363636366,0.17857142857142858,0.51149917,0.56987643,0.4602079,0.07533343530747554,0.337037037037037,0.57084084,0.12561264013024825,0.3212121212121213,0.61584055,0.048530081240271555,0.28361344537815125,0.50023466,0.38851303587177266,0.41962646745427523,0.3331532133978461
"Digital Concepts Filter Kit (DC-FK3-PH3) Includes CPL + ND4 + ND8 Filters For DJI Phantom 3/4 Pro, Advanced, Standard and 4K Video Camera Drone + Camera Cleaning Kit",0.07372315572460936,0.03640600379079511,0.03784304685768108,0.2727272727272727,0.2236024844720497,0.2280701754385965,0.6800158,0.73690367,0.655123,0.1655639134199096,0.3939393939393939,0.75083655,0.1647031084094678,0.4389233954451346,0.8051127,0.14640076154921683,0.3622291021671827,0.7113109,0.5152941024345372,0.5534629857315644,0.4828129274788588
"Belkin® N Wireless USB Adapter for Notebook PC ADAPTER,N WIRELESS USB,GY E81549 (Pack of2)",0.005345652615547989,0.00951226649851085,0.028821031626096418,0.13157894736842107,0.10465116279069768,0.14035087719298245,0.45257565,0.43165046,0.5487081,0.012005009255430785,0.1900584795321638,0.5079035,0.04303410693815578,0.2054263565891473,0.45920536,0.11149791914384806,0.22291021671826625,0.5960728,0.30446763034318464,0.29171779549207816,0.38163843046897705
Macally Portable Stereo Speakers for Sansa e200 (Black),0.00337169609006833,0.01683404522238956,0.012693134152351874,0.16260162601626013,0.1807228915662651,0.16666666666666669,0.6714921,0.722274,0.6762247,0.007571992734814237,0.2348690153568202,0.74173224,0.0761583059532104,0.35475234270415,0.7885347,0.04910504466882025,0.2647058823529412,0.7341623,0.4314763718845114,0.5019950125995971,0.4455338672668387
"Asus Transformer Book Flip Screen Protector [3-Pack], Klear Cut High Definition Matte Screen Protector for Asus Transformer Book Flip (TP200SA) PET Film Anti-Glare and Anti-Bubble Shield",0.07134947460553322,0.06240110436266029,0.06333279109228278,0.21978021978021978,0.16417910447761194,0.16071428571428573,0.865167,0.81466496,0.85626215,0.16023321465338877,0.31746031746031744,0.94859993,0.2823066194184255,0.322277501381979,0.89323044,0.24501116101505724,0.25525210084033617,0.9291273,0.5937233503173975,0.597761249316312,0.5896294534357264
microSDXC 64GB Class 10 Memory Card with Adapter,0.005753043119482048,0.0070651625465967096,0.016183238869923393,0.05405405405405405,0.10606060606060606,0.19780219780219782,0.50484955,0.55534923,0.6360707,0.012919907233664195,0.07807807807807808,0.5637383,0.031963250883823936,0.20819304152637486,0.5993786,0.06260696988273244,0.3141564318034906,0.69067895,0.3046186395755399,0.35972836601026453,0.4395303274837811
PrimoChill Rigid Acrylic Bending Kit,0.0011751080622504398,0.01328930433929172,0.007332252564961741,0.1546961325966851,0.18548387096774194,0.17757009345794394,0.7461034,0.75120044,0.76862204,0.0026390011057614753,0.22344996930632294,0.8214259,0.060121669652580444,0.3640979689366786,0.82131356,0.028365775182389086,0.28202308960967565,0.8342206,0.4672351999852232,0.5167116896518161,0.4947075103016386
"Gizmo Dorks Reversible Sleeve Cover Case for Amazon Kindle Fire HD 7"" - Purple Black",0.02463117103713543,0.015025788510513092,0.02677927069194039,0.11904761904761905,0.15602836879432624,0.205607476635514,0.41698274,0.53588754,0.4998221,0.05531549794553892,0.17195767195767198,0.4698861,0.06797763600218325,0.3062779091147886,0.5773249,0.10359910072190562,0.32655305112699284,0.54313344,0.2917613396416734,0.3822263497058329,0.3791047567789818
PrimoChill Rigid Compression Coupler to G 1/4 Female - Knurled Grip - Anodized Black - 2 Pack,0.00470730455463453,0.01592047847820597,0.00669853709224285,0.14285714285714288,0.14736842105263157,0.14864864864864863,0.50854856,0.47622806,0.5442683,0.010571437916140384,0.2063492063492064,0.56768924,0.0720252711007392,0.28927875243664714,0.5097199,0.025914164238891903,0.23608903020667724,0.5912649,0.33807478105573185,0.3451859600030752,0.3611332503840821
KHOI1971 WALL AC POWER ADAPTER for KODAK EASYSHARE P720 P520 digital picture frame,0.008176856499690712,0.002995195794524073,0.005131423326712104,0.05405405405405405,0.018181818181818184,0.03225806451612903,0.36671674,0.30792087,0.25190598,0.018363190618411247,0.07807807807807808,0.41619608,0.01355045888826202,0.035690235690235696,0.31899726,0.01985158028335623,0.051233396584440226,0.2746617,0.23220835620515107,0.17180880559881753,0.1551020892153088
Soyuz BackPack,0.024301749879089587,0.01725814913379243,0.024008759245776976,0.1971830985915493,0.18181818181818185,0.20689655172413796,0.5163754,0.4774863,0.55373156,0.054575699770144454,0.28482003129890454,0.57604927,0.07807697939229648,0.35690235690235694,0.5111457,0.09288101591429136,0.3286004056795132,0.6015128,0.37287356689011075,0.36431768954622806,0.4061267502615798
Neewer Macro TTL Ring Flash Light with LED AF assist lamp for Canon E-TTL TTL Cameras / such as Canon EOS 5D Mark II EOS 6D EOS 7D EOS 70D EOS 60D EOS 60Da EOS 700D 650D 600D 400D 350D 300D 100D 1000D 1100D Rebel T5i T4i T3i Xti XT SL1 XS T3,0.005577850095842879,0.005746639270649828,0.01592633101211838,0.06694560669456068,0.1111111111111111,0.10606060606060606,0.578658,0.549291,0.65666175,0.012526467176568468,0.09669920966992099,0.6425744,0.025998166572274373,0.21810699588477364,0.5925135,0.06161308833371024,0.16844919786096257,0.7129773,0.3485936339676343,0.3572830414363293,0.4140042166254199
TNP Cat6 Flat Ethernet Network Cable (50FT) - High Performance & Tangle Free with Premium UTP Twisted Pair RJ45 Snagless Connector Jack Computer LAN Internet Networking Patch Wire Cord Plug - Black,0.004925618580291978,0.0053054455324034605,0.004586631477757731,0.12334801762114538,0.11627906976744184,0.13100436681222707,0.72701603,0.6906525,0.74066186,0.011061717043329675,0.17816935878609888,0.8010384,0.024002177654689778,0.22825150732127472,0.75270176,0.017743981974142987,0.20806575905471358,0.80394214,0.44782696117613763,0.43941430091318057,0.45842350721575603
Pack of 2 DSC TYCO WS4904P Wireless Motion Detector,0.09741060064485459,0.06174395919418632,0.04186061487279324,0.32727272727272727,0.19298245614035092,0.2278481012658228,0.73165894,0.65498114,0.6165635,0.21876003669173577,0.4727272727272727,0.80599755,0.2793336523071247,0.3788174139051333,0.7122796,0.16194324731153362,0.3618763961280715,0.66955435,0.5758706025985113,0.5206775754462682,0.46573208724005877
Shakespeare 4187 SS Ratchet Mount,0.01423523959676049,0.010455248952223979,0.01881040622906924,0.1081081081081081,0.06896551724137931,0.11111111111111112,0.49191263,0.45190397,0.55594945,0.03196881567188517,0.15615615615615616,0.5499201,0.04730022035710258,0.13537675606641122,0.48215628,0.07277050939747239,0.17647058823529413,0.60391456,0.3219912840031529,0.2867473824573189,0.3642675538519325
"Webcam Cover 1PK - NanoTech Adhesive Web Camera Protector For Laptop, Smart Phone, Tablet, Desktop Computers - Protect Your Privacy & Security - Strong Adhesive Gentle on Your Devices (BLACK)",0.0019600386944360884,0.008692562147280954,0.0046653858599643525,0.13382899628252787,0.12328767123287672,0.11347517730496452,0.74457145,0.78493345,0.7647169,0.0044017605257904695,0.1933085501858736,0.81978965,0.03932571160314058,0.24200913242009134,0.8595392,0.018048653571378487,0.18022528160200246,0.8299917,0.45932240170593114,0.5001033164039861,0.46456433292588306
HHI 360 Dual-View Multi Angle Folio Case Cover for iPad 4 with Retina display / The new iPad (3rd Generation) / iPad 2 - Carbon Fiber (Built-in magnet for sleep and wake feature) (Package include a HandHelditems Sketch Stylus Pen),0.003792486213602606,0.051361114997971594,0.004187354011308095,0.1888888888888889,0.17633410672853828,0.1894150417827298,0.8508006,0.8809948,0.85271716,0.008516982933565675,0.27283950617283953,0.9332549,0.23236099573447047,0.34613732061527885,0.96839416,0.0161993250289054,0.3008356545961003,0.9252884,0.5369665710738273,0.6288216592227828,0.5419029345024275
ICE IR 67mm 67 Filter Infrared Infra-Red 950HB 950nm 950,0.02351888741752478,0.010077781314858114,0.017993384625119804,0.12903225806451615,0.05357142857142857,0.1081081081081081,0.43036932,0.3900543,0.44284847,0.052817584948115115,0.18637992831541222,0.48418453,0.04559253242861166,0.10515873015873016,0.41206935,0.06960975478196282,0.17170111287758344,0.48143592,0.30189164499469195,0.24372249088735212,0.3010456792991105
NAPCO SECURITY SYSTEMS PCIMINI HIGH SPEED LOCAL DOWNLO,0.024584895567495123,0.034676569613237805,0.028454711582599563,0.1724137931034483,0.1408450704225352,0.17857142857142855,0.66136366,0.50729835,0.5075201,0.05521157472394471,0.24904214559386975,0.7309139,0.15687903668574626,0.27647365675534685,0.5449282,0.11008076228699216,0.2836134453781512,0.55146974,0.4415203688230449,0.3808022699064464,0.3741584235421861
CitiGeeks 3x Crystal Clear HD Premium Screen Protector for iPad Air . Invisible. Pack of 3. CitiGeeks Retail Package.,0.001636306108900114,0.0032809627877349386,0.00040537160306058543,0.10038610038610038,0.10638297872340426,0.09523809523809525,0.55136186,0.5551975,0.5466713,0.0036747374726387996,0.145002145002145,0.61341894,0.014843287190239982,0.20882584712371946,0.5992066,0.001568232907400024,0.1512605042016807,0.59386706,0.3438786889834115,0.3555205967861162,0.3351407160384396
"Lenovo ThinkCentre M93p 10AB000KUS Desktop (2.9 GHz Intel Core i5-4570T Processor, 4GB DDR3, 500GB HDD, 8GB SSD, Windows 7 Professional) Black (Discontinued by Manufacturer)",0.019291831830865844,0.004945553502781761,0.01791916416310803,0.2608695652173913,0.124031007751938,0.24999999999999994,0.587391,0.5338124,0.5789822,0.04332466704068036,0.37681159420289856,0.6519023,0.02237400290881247,0.24346827447602643,0.5749734,0.06932262324622991,0.3970588235294117,0.628857,0.4309852243112915,0.3539472715499603,0.43102386997561815
"iPad Air 2 Case, StarCity ® Apple iPad Air 2 Case [2nd Generation] 2014 Release - Premium Folio Flip PU Leather Case Stand Cover [Flexible TPU Interior Cover] For Apple iPad Air 2 (White Cat)",0.1537417269964475,0.05213056886253426,0.16775452295676938,0.31707317073170727,0.247787610619469,0.3218390804597701,0.6577002,0.62783265,0.63182575,0.34526576795695196,0.4579945799457994,0.72700083,0.2358420546279267,0.4863979023271058,0.68151546,0.6489802474562575,0.511156186612576,0.686082,0.564315503254527,0.521317716861744,0.6330751112676051
Network ISDN Retractable Cord 8ft Of RJ45 Enet & ISDNcrd,0.019764233777820647,0.01994279768297705,0.01589283922810571,0.19672131147540983,0.174496644295302,0.1680672268907563,0.72977716,0.79547656,0.8093358,0.044385564587404794,0.28415300546448086,0.80398756,0.09022250252025577,0.34253044991300025,0.8714865,0.06148352099988703,0.2669303015323776,0.87831014,0.4841284238411727,0.5439314806105265,0.5212585276068669
Cullmann CU 56281 Concept One 628 Legs with 3 Way Quick Release Head OT 38 (Black),0.00193843344916411,0.009088233480379392,0.005978177403779351,0.13333333333333333,0.125,0.1572052401746725,0.5761905,0.40457645,0.6254903,0.004353240506232602,0.1925925925925926,0.63993883,0.041115754224800356,0.24537037037037038,0.4285256,0.02312735884827344,0.2496789108656563,0.6792213,0.36920587393937915,0.2858843295773281,0.4078122036627659
RCA DRC300N DVD Player,0.00010325498469689076,0.0002807644652029809,2.80155098076124e-05,0.08333333333333333,0.084070796460177,0.08372093023255814,0.5422022,0.4622312,0.55888724,0.00023188507299374284,0.12037037037037036,0.6036353,0.0012701965427346583,0.16502785971812522,0.4938589,0.00010838165294799777,0.13296853625170998,0.60709596,0.3319682194241955,0.2885039658884495,0.3368172078773486
ACdream PU Leather Folio Protective Case for RCA 10 Viking Pro Tablet - Dark Blue,0.002547585000946006,0.026194287026187663,0.013011976549031612,0.15315315315315317,0.17100371747211898,0.18548387096774194,0.8276882,0.8410621,0.83775526,0.0057212437311020955,0.22122122122122126,0.90856814,0.11850464337076526,0.3356739639267521,0.9231432,0.05033852805782006,0.2945920303605313,0.9090859,0.5110196881603831,0.5751162558378223,0.540775604301472
Newborn Photography Extra Long Cheesecloth Wrap for Baby or Maternity Portraits Khaki 3 Ft By 6 Ft,5.4832202794993605e-06,0.007285324212845387,0.00019861887653563085,0.07887323943661971,0.1201923076923077,0.096514745308311,0.8054462,0.6794121,0.8133067,1.2313952091368304e-05,0.1139280125195618,0.88481104,0.03295927645675247,0.23593304843304844,0.73996437,0.0007683830240260958,0.15328812490143512,0.88261026,0.4708906034875727,0.437205264202034,0.47981925770150385
"Opteka GS-3 Neoprene Padded Dual Grip/Wrist Strap for Canon EOS, Nikon, Sony, Olympus & Pentax DSLR Cameras",0.14577490914231797,0.08923144090077698,0.15039196472693772,0.3076923076923077,0.28220858895705525,0.2833333333333333,0.85679966,0.89800465,0.9077295,0.32737427201556224,0.4444444444444445,0.93966264,0.40368879179014977,0.5539650079527381,0.9876694,0.5818109268450117,0.44999999999999996,0.98486197,0.6627859967781944,0.7332481540964122,0.7503837166851604
"30 FT (9.1 M) High Speed HDMI Cable Male to Male with Ethernet Black (30 Feet/9.1 Meters) Supports 4K 30Hz, 3D, 1080p and Audio Return CNE36028 (3 Pack)",4.805030195282813e-05,0.002141270790188237,0.00013293559645730937,0.06866952789699571,0.09765625,0.08438818565400845,0.6700974,0.6423673,0.6530558,0.00010790905454502914,0.09918931807343825,0.74024254,0.0096872471122351,0.19169560185185186,0.6979858,0.0005142786898618668,0.1340282948622487,0.70907235,0.39494557720016293,0.39933862620243227,0.3881718191158719
dCables JVC Everio GZ-E10 HDMI Cable - HD Video Cable for JVC Everio GZ-E10,0.0042630613030635285,0.013453442754332806,0.007853647574258459,0.12612612612612614,0.13765182186234817,0.1459227467811159,0.84100664,0.8431506,0.8537202,0.009573777811691971,0.1821821821821822,0.9227938,0.06086424242497315,0.27020542810016496,0.92550987,0.03038285976640976,0.2317596566523605,0.92637455,0.5093358927980749,0.5455223526574533,0.5287229064217397
Holga 313120 Holga Lens for Pentax DSLR (Black),0.023277478214173183,0.024732707722482792,0.020118417203307697,0.18918918918918917,0.15789473684210525,0.18823529411764706,0.67078745,0.78769934,0.7240169,0.052275439782873204,0.2732732732732733,0.7409796,0.11189236436616869,0.30994152046783624,0.86267346,0.07783072041756828,0.29896193771626295,0.7859171,0.45187698420085,0.5367952019271139,0.48715671617873674
yueton Stereo 3.5mm Female to Dual Male Mic Audio Y Splitter Cable Extension Cord For PC (1 Black + 1 White) 2 Pack,0.00597866053295287,0.012667049361766986,0.015698370920591957,0.12698412698412698,0.12345679012345678,0.16296296296296298,0.432449,0.42428258,0.5071365,0.013426587957552933,0.18342151675485008,0.4864059,0.057306548014662576,0.24234110653863739,0.45085624,0.06073119499336141,0.25882352941176473,0.55105436,0.2924149807088167,0.30034003294012096,0.355415860342462
Canon EOS 80D Digital Camera Memory Card 64GB Secure Digital Class 10 Extreme Capacity (SDXC) Memory Card,0.13333925991778328,0.01587640207232541,0.0497050185422567,0.3255813953488372,0.12195121951219513,0.20289855072463767,0.6100695,0.69994307,0.6771037,0.29944688975289613,0.4702842377260982,0.67612565,0.07182586659873008,0.23938572719060527,0.76322967,0.19229034582682727,0.3222506393861892,0.73511416,0.5304956046885047,0.45941773251753953,0.49619232490318393
Unique Skins Rockstar Design Decal Protective Skin Sticker for Amazon Kindle 2,0.003674959933961487,0.009575044956260792,0.01784204204198982,0.16216216216216217,0.1272727272727273,0.16425120772946858,0.5856161,0.6271318,0.7061411,0.00825304807353674,0.23423423423423426,0.65000653,0.043318120728627944,0.24983164983164985,0.6807213,0.0690242662638638,0.26086956521739124,0.7665592,0.38562508691147646,0.41364808411956167,0.46575304966909614
"Laptop Sleeve, PLEMO MacBook Pro Sleeve, Leopard's Spots Canvas Fabric 15-15.6 Inch Laptop Case Bag Cover for Notebook Computer / MacBook / Ultrabook / Chromebook, White",0.025324361967064363,0.012470117569513096,0.012620590225409331,0.20512820512820512,0.12987012987012989,0.15873015873015872,0.6549899,0.68078506,0.6838492,0.05687223275942739,0.2962962962962963,0.72410595,0.05641561588942162,0.25493025493025495,0.74152017,0.048824399027624914,0.25210084033613445,0.74241894,0.4503451093490444,0.4485965509034665,0.44644078225877126
Canon Rs-60e3 Remote Switch For Digital Rebel Cameras,0.02894639345336869,0.023347634021837795,0.01598495761705901,0.15151515151515152,0.09803921568627451,0.11320754716981131,0.6164417,0.57175523,0.6821203,0.06500641667367482,0.21885521885521886,0.6829319,0.10562620164247762,0.1924473493100944,0.6179696,0.06183989299990511,0.17980022197558265,0.7405467,0.41243135889443044,0.38350317401019196,0.43068338041318344
MyVolts 9V power supply adaptor compatible with Pyramat Sound Rocker 51231 Gaming Chair - US plug,0.006885992290239252,0.023092117451334288,0.03027945837543412,0.1610738255033557,0.18848167539267013,0.24277456647398846,0.75840247,0.7983614,0.8025578,0.015464229930824459,0.232662192393736,0.8345628,0.10447022820320948,0.36998254799301916,0.87475556,0.11714003320431915,0.3855831349880993,0.87097013,0.4793129948175903,0.5559909747249452,0.5611658570314726
PHILIPS 42PFL7432D/37 T-CON BOARD 07A33-1A 55.42T02.008 996510006936,0.12682999918764204,0.04311376331751694,0.074473042608096,0.39999999999999997,0.26548672566371684,0.31818181818181823,0.8306918,0.662734,0.81658065,0.2848287054204398,0.5777777777777777,0.91177636,0.1950494449879868,0.5211406096361849,0.721065,0.28810867670660456,0.5053475935828877,0.88615566,0.6715398027243743,0.5395800060552587,0.6414419000327765
Cobra ESD9110 10 Band Extra Sensory Detection Radar/Laser Detector,0.00012129375746977143,0.001102440148476266,0.00020549342334715825,0.0972972972972973,0.08571428571428572,0.07751937984496124,0.6997309,0.70916504,0.69200397,0.0002723956803357139,0.14054054054054055,0.7718946,0.004987510311014847,0.16825396825396827,0.77367985,0.0007949781048159258,0.12311901504787962,0.75124985,0.4211505211378912,0.43015029588407416,0.4066034231863215
"Mohu Leaf Metro TV Antenna Indoor Portable 25 Mile Range 4K-Ready HDTV Premium Materials for Performance, Certified Refurbished (MH-110674)",1.1018049202061568e-06,0.00013263884428617775,1.3189666720461568e-05,0.0670859538784067,0.08316831683168317,0.08641975308641976,0.7055961,0.6679214,0.76915896,2.4743804388415462e-06,0.09690193337992078,0.7781593,0.0006000666833775478,0.16325632563256326,0.7269433,5.1025945657015734e-05,0.13725490196078433,0.83480203,0.41330576211732073,0.4044357551167202,0.4517274977351247
"3L Repositionable Permanent Mounting Squares, 1/2-Inch x 1/2-Inch, 500pk, White",0.01318202060174459,0.017844045537484497,0.020299440052103997,0.1267605633802817,0.12972972972972974,0.13924050632911392,0.5649404,0.6296034,0.5935124,0.029603547164465473,0.18309859154929578,0.6279224,0.08072761249799348,0.25465465465465464,0.68352205,0.07853103091374092,0.22114668652271033,0.644592,0.36713674254510903,0.4256065895943296,0.39721542292562584
"Infrared Resources -4- device 30~60kHz IR Remote Extender Repeater for the majority of A/V (IR) devices including U-Verse,SA/Cisco Explorer,DTV,Bell,Foxtel and other Set Top Boxes,A/V Receivers etc.",0.000700987319662897,0.002241861244797455,0.0022381447799181982,0.093841642228739,0.11052631578947368,0.12034383954154729,0.67010975,0.6506686,0.5934447,0.0015742435705635596,0.13554903877484523,0.7402557,0.010142324814409283,0.21695906432748538,0.70739275,0.008658554937970632,0.19113433338951627,0.6445187,0.404408677317767,0.41047172337075505,0.3722075587918479
RPC-YM6-U USB Programming cable for FT-1802 FT-2800 CT-29F,0.0008889772675837966,0.00749602530196126,0.007073114535906521,0.15789473684210528,0.10638297872340424,0.13953488372093023,0.4870906,0.61337763,0.5056605,0.0019964223440503215,0.22807017543859653,0.5447696,0.03391250176876595,0.20882584712371943,0.66513526,0.02736326592506836,0.2216142270861833,0.54945594,0.32990144201196114,0.3932522194214551,0.3369723436145225
iLuv iMM157BLK VibroBlue Bluetooth Wireless Speaker and Alarm Clock with Shaker (Black) (Discontinued by Manufacturer),0.008347490203889474,0.0504558366104252,0.022405448131935134,0.16091954022988506,0.20833333333333331,0.20430107526881722,0.69640654,0.7161216,0.8149568,0.01874639157543501,0.23243933588761176,0.7683438,0.22826545794181383,0.4089506172839506,0.7815629,0.08667839779663507,0.32447817836812143,0.88439715,0.446968334999154,0.5500854809989765,0.5449877185841884
"2000 PLUS Stamp Pad, Gel, Size #1, Blue Ink (030255)",0.03612603969317734,0.011450570300966084,0.01611644699178665,0.17647058823529413,0.12962962962962965,0.15,0.7617053,0.81560516,0.81241834,0.08113012050525761,0.25490196078431376,0.8380906,0.05180311831168603,0.2544581618655693,0.8942958,0.06234857679241664,0.23823529411764705,0.88164824,0.5030533196140036,0.5237132258708824,0.5159700889643171
"4Gb (1X4Gb) Memory Ram For Vizio 24"" All-In-One Pc Ca24-A1",0.13004800471424346,0.0654077908433357,0.06999383015977287,0.3389830508474576,0.2115384615384615,0.26966292134831465,0.73636234,0.6827975,0.73329014,0.29205554728788824,0.4896421845574388,0.8110213,0.2959090629116928,0.4152421652421652,0.7438006,0.2707802592554041,0.4282881692002644,0.79595923,0.6009350969475378,0.5496880972892426,0.5727467242327526
VanGoddy Pascal Metal Carrying Hard Case for Nikon Coolpix Series Point and Shoot Digital Cameras (Black),0.0023736725379769463,0.022887671562585084,0.020859816858864403,0.16296296296296295,0.13793103448275862,0.19161676646706585,0.56584615,0.7126505,0.7458395,0.005330679495501406,0.2353909465020576,0.62888986,0.1035453018209559,0.27075351213282245,0.7776295,0.08069892166452464,0.3043325114476928,0.80954903,0.37462533586073316,0.4823894508219712,0.5010323750989619
Short 3 ft AC Power Cord NEMA 5-15P to IEC C15 for SAMSUNG LT-P1795W,0.009956579762931616,0.007255987548856887,0.008223461270031145,0.13043478260869565,0.11320754716981132,0.14953271028037382,0.4717464,0.38996825,0.4720559,0.0223600074308562,0.18840579710144928,0.52838016,0.03282655549740093,0.22222222222222224,0.41197184,0.0318135322726713,0.23749312809235842,0.51306504,0.31688152891475363,0.2697481130709962,0.3238591851470283
"Sony Alpha NEX-7 Bounce, Zoom & Swivel Head Flash + High Powered AC Rapid Charger With 4AA 2900 Mah Batteries + Nwv Direct 5 Piece Cleaning Kit",0.02277727067007964,0.026576515479642036,0.01987682595354317,0.25641025641025644,0.1506849315068493,0.23255813953488372,0.36359388,0.3153649,0.3971615,0.05115209776491013,0.3703703703703704,0.41286048,0.12023386953819197,0.29578893962455605,0.3274327,0.07689609316405539,0.3693570451436388,0.43196088,0.31181085849938867,0.2677220483161539,0.32754372495511264
Tunewear Eggshell Case for iPad mini 2 - Clear (IPM2-EGG-SHELL-SC01),0.0011933779043537317,0.03963075665120598,0.04711890529961257,0.14772727272727273,0.19047619047619047,0.2171945701357466,0.683778,0.7237214,0.7573993,0.0026800306374798947,0.2133838383838384,0.75485504,0.17929209826438516,0.37389770723104054,0.79017484,0.182285629515282,0.3449560819803034,0.8220674,0.4314434856230969,0.5333848723142556,0.5428441178496348
Samsung 250GB 850 EVO Series SATA 6Gbps SSD Solid State Disk 2.5-inch powered by 3D V-Nand,0.026110044245483053,0.04385634301454896,0.0421398126226773,0.25316455696202533,0.1834862385321101,0.2061855670103093,0.8106927,0.8432821,0.7963855,0.058636680190375434,0.3656821378340366,0.89041495,0.1984089234148351,0.36017669045191986,0.9256588,0.1630233602146932,0.3274711946634324,0.86428607,0.5512871811220088,0.6024758144965044,0.5547666712703432
Varavon LPEXSGH2 Loupe EX with Supporter,0.0035810789044002124,0.008440918369913225,0.002347613923834843,0.16666666666666666,0.1559633027522936,0.12698412698412698,0.37419295,0.33045173,0.3988167,0.008042214577638701,0.24074074074074073,0.42418155,0.03818725892971521,0.30615018688413187,0.34452882,0.009082050596124401,0.20168067226890754,0.4337533,0.2742865142001927,0.2583487734989406,0.26956733653328985
"Enesco Billy The Artist Collection Neoprene Laptop Case, 15-Inch",0.103463675658483,0.04242372044912787,0.055635889880935714,0.2456140350877193,0.1372549019607843,0.17500000000000002,0.6978518,0.845206,0.795432,0.23235374110699672,0.354775828460039,0.7698875,0.1919276465612064,0.2694262890341321,0.927839,0.21523469499349046,0.27794117647058825,0.8632535,0.5317261458726702,0.579257974474625,0.554920704983787
Caxico 8-Inch LFH 59 Male to Female DVI I VGA DMS 59 Cable,0.002072832605288053,0.008373513564755113,0.005518630572356534,0.13684210526315788,0.1092436974789916,0.14883720930232558,0.73120147,0.74168104,0.749882,0.004655067659852203,0.19766081871345026,0.8055089,0.03788231524528691,0.21444133208839092,0.8105264,0.021349542005437105,0.23638850889192886,0.81392676,0.45333342739815047,0.4683440973345181,0.47139789091533574
DUMVOIN(TM)Rose Color PU Leather 360 Degrees Rotating Removable Bluetooth Keyboard Case Cover Stand for iPad Mini 1/ Ipad Mini 2/Ipad Mini 3,0.007171117903996799,0.009618379382850858,0.006655234648928556,0.140625,0.13986013986013987,0.15748031496062995,0.5401539,0.7372941,0.5599417,0.016104551305648557,0.203125,0.6014475,0.0435141684684881,0.2745402745402746,0.80555516,0.02574664309023821,0.2501157943492358,0.6082378,0.3555311491465263,0.48229119315918834,0.37308451085103367
